transaction_id,customer_id,store_id,transaction_date,total_amount,customer_phone
T001523,C02291,S03923,04-10-2024 22:32,1330.72,2539937095
T001524,C00951,S04106,20-12-2024 05:15,1664.08,2687643072
T001525,C02341,S04544,04-09-2024 16:52,1004,67150700
T001526,C03845,S01246,01-02-2025 21:53,734.89,8261469208
T001527,C02464,S04529,17-07-2025 09:32,1482.06,2964669145
T001528,C02784,S04157,09-12-2023 12:44,1086.47,3451341103
T001529,C01740,S03645,04-12-2023 19:07,1631.79,9099909828
T001530,C04723,S00330,04-03-2025 02:23,1544.13,2105405909
T001531,C03560,S02599,11-01-2024 06:44,689.24,5471296404
T001532,C02858,S01887,11-12-2024 21:44,598.86,6028270005
T001533,C04292,S01638,15-04-2024 18:09,620.93,5689796511
T001534,C04140,S00776,20-10-2024 06:55,69.12,9314781265
T001535,C04288,S01136,12-04-2025 13:43,1219.2,3426352134
T001536,C01984,S03903,21-08-2025 04:47,1262.71,5440026916
T001537,C04716,S02456,19-08-2025 06:10,1887.04,910749043
T001538,C00790,S00807,08-06-2024 02:14,1323.3,4100666310
T001539,C02759,S03402,02-01-2024 19:18,352.97,8129439462
T001540,C02048,S03676,05-06-2025 05:19,1809.92,6740615798
T001541,C04844,S01816,29-09-2025 08:16,1881.2,929788059
T001542,C02777,S03473,14-05-2024 22:16,629.99,9184286163
T001543,C03857,S04173,21-06-2025 17:16,809.94,7746140632
T001544,C03294,S01916,28-02-2025 21:00,882.27,8132181951
T001545,C02207,S01645,04-10-2025 13:15,1082.93,776687694
T001546,C04636,S02305,25-02-2025 23:39,1352.56,2517107263
T001547,C02354,S02475,22-02-2025 05:55,884.42,2991504538
T001548,C01653,S02287,06-02-2024 17:55,1252.67,4976027661
T001549,C02193,S03831,22-03-2024 15:36,1777.81,6379826917
T001550,C03896,S01914,16-05-2024 07:19,1826.04,1637183855
T001551,C02671,S01007,16-11-2025 01:34,864.54,8911086491
T001552,C03608,S01698,30-08-2024 04:06,572.99,7632889017
T001553,C04659,S03890,26-11-2024 11:51,1635.38,1798643384
T001554,C04017,S02054,22-09-2025 13:29,577.27,3980547674
T001555,C04223,S04105,09-05-2024 13:04,1249.92,6449015243
T001556,C00851,S00756,17-10-2024 05:42,701.92,1294831237
T001557,C01717,S01389,25-08-2025 17:50,1934.11,8567418333
T001558,C00576,S03062,11-03-2025 17:45,839.39,2729731523
T001559,C02810,S04172,31-10-2025 16:38,1735.5,8474006535
T001560,C00726,S01565,02-12-2024 08:49,679.09,1771597127
T001561,C00905,S01412,15-12-2023 01:24,72.65,9874802345
T001562,C00207,S03209,30-06-2025 22:13,1543.15,2124295621
T001563,C04879,S00575,31-07-2024 07:22,1259.74,6956452793
T001564,C02576,S02051,01-01-2025 13:24,848.74,3860535312
T001565,C04462,S04733,09-04-2024 08:05,273.91,119092199
T001566,C02682,S00119,13-03-2024 09:05,1124.35,4384100749
T001567,C00643,S03366,13-07-2024 07:27,814.75,5468062292
T001568,C03096,S02393,14-02-2025 02:04,1834.88,8681810752
T001569,C01568,S04691,02-12-2024 00:09,1571.86,1458427801
T001570,C04113,S02811,13-05-2024 16:11,1229.12,1505674265
T001571,C02781,S03356,09-12-2024 22:48,1549.98,3185138736
T001572,C00328,S01217,01-04-2024 09:23,1472.68,4933888640
T001573,C03722,S04936,29-04-2024 23:46,434.63,3388501056
T001574,C01380,S04152,20-04-2025 11:59,214.55,2014381115
T001575,C04739,S03394,27-06-2025 11:25,1536.38,6725907729
T001576,C00687,S01246,10-07-2024 14:47,1512.23,986547683
T001577,C02313,S00145,20-03-2025 10:52,137.41,1456507832
T001578,C03942,S00214,22-03-2024 15:00,1086.62,2406165906
T001579,C03043,S00114,05-09-2024 13:18,496.63,8973300798
T001580,C03961,S03180,06-06-2024 17:46,181.36,5519002028
T001581,C02691,S01395,23-10-2025 10:02,537.4,2145417921
T001582,C02244,S00094,23-08-2025 14:54,788.46,8052354838
T001583,C00381,S02522,28-03-2025 00:03,838.71,7792814398
T001584,C00059,S04974,03-01-2025 17:19,1584.18,2475720526
T001585,C00756,S00378,08-08-2025 04:07,1087.32,7371570036
T001586,C01232,S04552,12-12-2024 04:34,909.16,8685983096
T001587,C00547,S01939,20-05-2025 00:10,81.12,5641489979
T001588,C04324,S03546,26-07-2024 03:54,1932.03,7806241476
T001589,C00936,S01783,25-06-2025 00:45,299.02,2845004064
T001590,C04487,S02873,23-01-2024 16:10,519.45,2632824564
T001591,C00969,S04272,19-01-2025 11:41,821.38,51087577
T001592,C03653,S04836,05-04-2025 12:18,1098.51,857756689
T001593,C02128,S00669,04-02-2024 22:31,987.93,5092825444
T001594,C01817,S00675,25-04-2025 23:32,769.98,6673158105
T001595,C03860,S00131,18-09-2025 11:00,266.88,6343000128
T001596,C03945,S00118,06-02-2024 19:33,1397.69,2440063782
T001597,C01943,S02686,25-09-2024 02:47,501.12,7851618714
T001598,C04096,S02171,12-09-2024 10:04,259.12,5616505065
T001599,C02781,S02291,16-09-2024 09:09,400.82,7148653619
T001600,C01539,S03192,12-04-2025 01:58,892.67,853102506
T001601,C02652,S02624,23-04-2024 01:52,695.06,3971378317
T001602,C01740,S04142,17-06-2024 10:53,721.94,6808720528
T001603,C01997,S03720,26-03-2024 09:27,1653.47,8165248368
T001604,C03925,S03007,30-03-2025 16:15,738.07,4393468874
T001605,C04620,S00030,07-03-2025 20:58,266.87,2695140284
T001606,C03649,S01399,31-12-2023 01:54,933.85,4599851202
T001607,C04992,S03615,09-11-2024 12:44,1519.68,8459443950
T001608,C03478,S00719,20-08-2025 20:22,1289.28,6822479144
T001609,C00835,S02107,03-09-2024 22:27,454.55,4449596783
T001610,C01982,S02594,25-01-2025 10:56,1236.11,697353765
T001611,C00999,S01074,19-08-2024 21:24,1872.65,6163368087
T001612,C01025,S04051,13-04-2025 20:33,1531.28,2586462480
T001613,C00332,S04484,17-08-2024 21:34,1101.13,966466601
T001614,C02809,S01732,20-06-2025 19:07,927.22,7901498210
T001615,C00138,S01394,30-03-2024 16:01,1349.97,3164417707
T001616,C03002,S01968,25-03-2024 03:07,257.36,6683013852
T001617,C02933,S02230,14-10-2025 10:06,1696.04,6197196674
T001618,C03283,S01226,15-07-2024 04:04,831.88,643996038
T001619,C02923,S02485,11-09-2024 18:53,1839.29,1049451873
T001620,C04269,S02361,09-06-2025 03:39,515.64,1861952302
T001621,C00605,S02745,02-02-2025 09:59,1309.39,1590449090
T001622,C00451,S02051,23-01-2025 12:59,1652.87,2736905150
T001623,C04734,S03468,08-02-2025 11:02,270.66,6234023726
T001624,C03514,S00105,06-02-2025 18:02,310.09,4813594603
T001625,C03366,S01382,21-09-2025 13:25,1874.13,1763738550
T001626,C03259,S02631,18-05-2025 06:19,1988.49,7152077054
T001627,C02363,S02521,09-03-2024 06:41,1440.63,6616440011
T001628,C00031,S00621,03-08-2025 01:01,1871.13,889769257
T001629,C02464,S02969,25-08-2025 12:38,751.76,6533440164
T001630,C01132,S04589,11-01-2025 15:02,1513.02,3224430806
T001631,C03363,S03116,14-12-2023 06:36,652.85,5951672668
T001632,C01023,S00508,11-03-2025 19:38,991.06,1831116655
T001633,C00495,S02224,11-05-2025 03:44,120.48,7557122186
T001634,C01467,S04680,28-06-2025 16:03,1814.87,4379376169
T001635,C03526,S01719,30-09-2024 07:28,89.49,8432486780
T001636,C03185,S03821,01-11-2024 11:05,518.62,5825532592
T001637,C00874,S01174,19-05-2024 22:25,1902.39,2394216704
T001638,C03285,S01112,15-07-2025 23:40,1385.97,3735829294
T001639,C00360,S00423,01-09-2024 10:21,1147.42,5411234939
T001640,C00211,S02429,06-09-2025 08:32,1240.99,3433648204
T001641,C00086,S00669,02-06-2025 16:11,124.38,1717919921
T001642,C01934,S04964,09-07-2025 00:39,1442.23,2468004263
T001643,C02584,S03918,28-01-2024 01:04,201.28,854099848
T001644,C03312,S04888,05-01-2025 18:49,1055.53,6784910094
T001645,C00935,S02223,12-11-2025 10:57,1737.04,6340795918
T001646,C01622,S04827,22-03-2024 21:23,1479.77,8476750658
T001647,C00505,S03423,23-01-2025 10:57,275.64,8052534227
T001648,C00937,S04847,06-01-2025 18:16,1945.04,8112576193
T001649,C04817,S04017,03-06-2024 12:02,1956.71,2948882899
T001650,C04428,S02079,02-03-2025 19:14,904.54,7496019209
T001651,C04343,S02507,19-03-2025 22:03,119.81,9532973151
T001652,C01298,S03181,22-02-2024 06:57,265.05,8554338615
T001653,C04010,S04858,01-01-2025 15:10,1776.01,7449663321
T001654,C02963,S04523,16-08-2025 14:32,179.36,2464626594
T001655,C02459,S01171,01-12-2023 08:32,504.16,1314848547
T001656,C03118,S01676,10-03-2024 03:41,633.29,967842324
T001657,C04847,S01551,15-01-2025 23:04,336.99,1354256522
T001658,C04566,S00584,19-06-2024 10:02,971.62,5929207036
T001659,C02427,S04676,12-07-2024 08:14,299.5,912993312
T001660,C04851,S02159,05-04-2025 11:38,938.89,3950347869
T001661,C02512,S02425,08-10-2025 00:55,449.33,5543767335
T001662,C03369,S04619,21-02-2025 10:33,1487.55,4768119854
T001663,C04473,S04450,26-09-2025 14:09,1945.19,6214434694
T001664,C03421,S00626,26-09-2024 12:24,1628.37,1470101781
T001665,C03755,S00484,25-02-2024 12:59,1414.04,869766854
T001666,C02874,S00555,08-05-2025 07:53,1262.68,5777879947
T001667,C03940,S03594,18-07-2024 16:28,1477.85,6171946966
T001668,C01193,S02911,12-03-2025 20:43,1124.81,5382511819
T001669,C03226,S04179,11-10-2024 19:50,1885.76,8733228247
T001670,C04409,S00035,09-11-2025 04:22,1108.28,4872776067
T001671,C03403,S02478,22-03-2024 03:55,79.49,2745113181
T001672,C04562,S00557,21-08-2024 19:54,436.77,590472778
T001673,C01503,S00587,22-06-2024 10:47,380.29,3213521826
T001674,C01245,S00613,27-12-2023 15:09,1212.93,6720163638
T001675,C01395,S04940,04-05-2024 12:09,1873.68,6433539106
T001676,C02011,S03157,08-05-2025 20:38,146.41,4530042900
T001677,C03003,S03065,04-11-2025 01:22,436.92,2335658658
T001678,C04897,S03006,10-01-2024 05:15,1226.59,679818537
T001679,C03890,S04146,12-09-2025 01:25,1359.57,4074406366
T001680,C00245,S04271,11-11-2024 12:52,1215.7,7929370957
T001681,C04917,S01309,01-03-2024 03:53,350.62,1347546500
T001682,C00753,S02075,07-04-2024 14:10,926.19,6827080811
T001683,C00541,S04114,21-04-2025 06:58,456.54,4838370266
T001684,C03120,S02672,26-03-2025 22:57,1224.54,1772477490
T001685,C02583,S04234,30-03-2025 13:38,993.94,4967290837
T001686,C04563,S00933,18-06-2025 17:07,1802.86,3611159762
T001687,C03935,S00350,26-08-2025 16:03,1539,6678420543
T001688,C04142,S03428,08-07-2025 10:27,1597.72,7846489393
T001689,C00157,S02118,25-04-2024 11:41,1663.87,8410822837
T001690,C03100,S00535,09-12-2023 23:17,503.49,5185728068
T001691,C00135,S04267,17-01-2025 14:55,759.69,2483600439
T001692,C03009,S04120,02-03-2024 11:55,1374.98,479501172
T001693,C04257,S00391,07-04-2024 22:32,612.06,92873954
T001694,C01903,S04976,15-06-2025 20:24,323.18,3507425959
T001695,C04166,S01216,25-11-2024 19:34,280.35,5742578303
T001696,C02805,S03467,03-07-2024 15:17,1511.69,3836017635
T001697,C03679,S00523,28-06-2025 17:45,1512.84,65768148
T001698,C01059,S02351,12-07-2025 13:27,1146.66,3909612519
T001699,C04979,S03692,23-11-2024 01:38,974.16,5308897613
T001700,C02323,S01958,03-02-2025 04:11,1722.99,4379067360
T001701,C01139,S03093,01-05-2024 13:05,54.89,3134621190
T001702,C04361,S03704,24-03-2024 01:17,1100.89,2803723073
T001703,C04423,S01014,28-11-2023 21:32,1963.88,7369079023
T001704,C00246,S00042,11-06-2025 05:45,1899.75,7912840735
T001705,C03701,S02246,13-06-2024 23:39,1731.24,5321792272
T001706,C04434,S04603,07-04-2025 05:00,782.52,2096412058
T001707,C04371,S00125,13-03-2024 09:04,1629.91,8722526755
T001708,C00390,S00245,23-10-2025 00:56,573.99,4296726645
T001709,C01053,S01551,02-08-2024 13:00,1850.72,1497496719
T001710,C00069,S04636,05-07-2024 17:31,1412.34,8648067388
T001711,C03198,S02258,15-11-2024 15:21,1653.76,4111195770
T001712,C01079,S00693,23-06-2025 09:38,1689.87,6068877286
T001713,C01451,S02587,05-06-2024 23:43,1935.35,6944084355
T001714,C01118,S00999,15-12-2023 10:15,1860.29,4163929391
T001715,C03655,S02277,21-10-2025 08:04,1066.6,2653390370
T001716,C01176,S00585,13-02-2024 09:54,470.03,8953339923
T001717,C02642,S02125,09-04-2024 15:52,65.87,2659533646
T001718,C04927,S03453,29-09-2025 11:02,1721.91,1258622014
T001719,C02745,S00082,01-02-2024 00:38,1179.21,4032309329
T001720,C02218,S00542,14-03-2025 23:35,1507.42,2463110950
T001721,C00761,S04713,04-10-2025 10:23,399.65,889318994
T001722,C01350,S00250,22-01-2024 11:18,278.48,2530354105
T001723,C04576,S03652,07-09-2025 08:31,778.27,9260921678
T001724,C00486,S04879,27-09-2024 03:30,1083.53,9823661332
T001725,C00057,S01496,09-05-2024 23:34,1421.96,8195484963
T001726,C02494,S01738,06-11-2024 20:08,485.4,2368750840
T001727,C04324,S01624,14-04-2025 10:06,1685.35,2866034381
T001728,C03879,S01405,12-04-2025 09:56,1758.78,9367930315
T001729,C04782,S03224,23-05-2025 11:07,481.63,4843974137
T001730,C00348,S03253,02-01-2025 17:12,1995.85,2403300532
T001731,C02175,S01730,23-10-2025 19:44,137.77,7624409286
T001732,C04462,S02460,21-07-2024 15:16,1329.76,4146279265
T001733,C02470,S00379,24-02-2025 06:41,1835.78,3920654124
T001734,C02447,S01362,11-09-2024 13:46,1060.92,6836623560
T001735,C01932,S03422,30-12-2023 20:56,949.84,1742642818
T001736,C02414,S04025,03-03-2025 22:12,597.24,2508885867
T001737,C03547,S03404,20-06-2024 03:04,1221.53,3041189613
T001738,C00128,S03114,22-05-2024 14:04,1050.78,6868412246
T001739,C03284,S02660,06-07-2025 04:00,1657.86,6656588946
T001740,C04431,S01618,01-04-2024 16:39,349.55,8316988340
T001741,C01214,S01328,09-11-2024 10:55,1889.42,4668914443
T001742,C03395,S01782,03-06-2024 09:39,486.99,2974859158
T001743,C00949,S04822,10-08-2024 01:28,1117.91,1220228117
T001744,C04809,S04918,22-04-2024 21:05,1406.28,9487925613
T001745,C03191,S01872,30-07-2025 13:23,689.57,9590318938
T001746,C02460,S04234,29-01-2025 12:26,162.7,2081871446
T001747,C01653,S03975,30-08-2025 15:27,1242.87,9839944353
T001748,C04699,S04170,01-10-2025 06:15,1009.53,6538845380
T001749,C02016,S02578,07-02-2024 05:34,1304.03,4389512782
T001750,C04651,S04641,28-03-2025 04:02,1896.4,7068705542
T001751,C03571,S03406,30-06-2025 18:15,170.38,7184492470
T001752,C02511,S00840,09-05-2025 15:12,1963.51,2581622104
T001753,C00297,S02145,31-12-2024 11:23,1236.16,3349124344
T001754,C00676,S04752,16-11-2025 10:23,1416.22,5204045601
T001755,C04305,S01747,25-05-2025 14:15,771.82,2461248104
T001756,C01120,S03965,27-02-2025 20:52,1803.32,3079790957
T001757,C04239,S02274,03-06-2025 01:49,184.79,3878241520
T001758,C01152,S02796,08-02-2025 00:18,1719.02,3208283814
T001759,C03854,S01495,22-01-2025 14:18,1404.01,2006746131
T001760,C04245,S02440,09-08-2024 04:52,463.14,4556438943
T001761,C00192,S04269,25-07-2025 22:05,422,6163641125
T001762,C02996,S04428,09-12-2023 22:31,1293.47,5711296009
T001763,C04070,S03766,07-03-2025 18:49,1633.89,7950278612
T001764,C00421,S00133,09-09-2024 02:38,290.95,4521493731
T001765,C00108,S04400,01-05-2025 01:48,791.86,6412870834
T001766,C04892,S00743,22-01-2024 11:28,595.58,2535828707
T001767,C04051,S02629,12-05-2025 02:57,1315.75,7265079258
T001768,C00534,S04066,28-07-2024 15:18,776.68,7880661446
T001769,C02526,S01892,01-10-2024 16:23,1470.67,7819892635
T001770,C00048,S02262,28-02-2025 20:40,1089.52,587236659
T001771,C03543,S04540,13-11-2024 03:33,500.24,1431812500
T001772,C04881,S02388,20-03-2025 16:37,691.73,4701753300
T001773,C02726,S01969,08-09-2025 11:38,288.61,567269034
T001774,C04709,S03619,12-03-2024 01:15,53.13,605216971
T001775,C00856,S00064,06-02-2024 15:43,1884.94,2926743311
T001776,C00705,S00872,18-06-2025 11:59,1168.04,5490076276
T001777,C01024,S00517,14-02-2024 17:46,356.52,3375155954
T001778,C01221,S01488,06-02-2024 10:47,538.02,4470680734
T001779,C03837,S04037,11-03-2024 09:03,1354.66,5302306361
T001780,C03078,S02087,02-06-2024 02:57,569.14,7728138742
T001781,C01496,S04967,25-11-2024 16:39,865.95,2032455744
T001782,C01809,S02668,27-07-2025 10:42,818.28,4278763802
T001783,C04318,S02251,01-12-2023 10:26,851.38,4182170723
T001784,C03157,S04224,04-04-2025 12:59,1826.23,5821108178
T001785,C02230,S04752,17-04-2025 13:52,1288.83,8469496833
T001786,C04263,S03630,03-12-2023 23:27,1785.31,8073083368
T001787,C03775,S00085,04-11-2025 06:56,574.23,8076586838
T001788,C01157,S02217,10-04-2025 04:00,1831.45,7611437719
T001789,C02533,S00833,02-04-2025 07:08,157,7095829908
T001790,C00035,S02666,12-02-2025 00:53,1854.07,9090995893
T001791,C03888,S03517,25-05-2025 04:24,475.91,6663141026
T001792,C01778,S01175,27-04-2024 13:33,285.03,5557237847
T001793,C04842,S02635,01-07-2024 20:56,280.4,2641163138
T001794,C03070,S01032,10-02-2024 23:05,1307.7,9828378855
T001795,C03491,S04024,29-11-2023 19:04,330.97,9933877578
T001796,C00796,S03002,01-09-2025 22:49,380.84,4707982979
T001797,C02839,S01750,03-11-2025 16:22,1501.46,4185363546
T001798,C02174,S03007,05-03-2025 04:23,777.11,9394555541
T001799,C02476,S00287,01-02-2024 07:34,846.66,4372902390
T001800,C04759,S04669,06-03-2025 02:45,1356.29,9031786769
T001801,C00373,S02690,04-04-2025 03:40,1597.64,4459903395
T001802,C02578,S02236,27-03-2025 07:47,1895.75,914629836
T001803,C01404,S03921,06-04-2025 08:45,65.67,9756423492
T001804,C03834,S00833,16-07-2025 09:46,128.75,5510258585
T001805,C00584,S00957,03-09-2024 10:20,457.47,8055529707
T001806,C02502,S04270,28-05-2025 05:40,618.98,9057176276
T001807,C02518,S03607,17-10-2025 09:36,151.79,2172854878
T001808,C02915,S00153,14-07-2025 05:07,1678.96,9668858291
T001809,C03268,S04438,11-08-2024 21:53,158.2,6699418676
T001810,C02790,S04079,08-07-2024 20:09,1639.13,7645540304
T001811,C02185,S03018,19-02-2024 01:27,1347.19,4612331024
T001812,C00362,S02920,08-10-2024 20:34,1168.1,3613197259
T001813,C04008,S03602,07-10-2024 10:29,1983.56,1257736829
T001814,C02460,S02833,12-10-2024 10:54,390.27,7662452361
T001815,C01394,S01976,05-04-2025 11:41,685.89,8673592729
T001816,C02221,S01734,05-10-2024 20:19,949.28,964064815
T001817,C01962,S00786,13-08-2025 03:03,1252.13,3877340949
T001818,C04253,S03649,15-08-2025 15:02,266.77,8130374265
T001819,C01770,S02750,10-10-2025 02:08,851.48,5158477739
T001820,C01664,S01266,01-12-2023 03:02,1278.66,5790786733
T001821,C01652,S01365,30-11-2024 10:46,1724.89,9672495156
T001822,C00606,S03404,07-03-2025 22:23,264.62,533276303
T001823,C01245,S00479,23-05-2024 05:48,890.8,9165234593
T001824,C03484,S01924,01-04-2025 18:34,1717.09,2623527049
T001825,C04241,S01637,17-02-2025 01:57,668.29,2231524462
T001826,C02803,S02530,25-06-2024 21:16,1651.67,7495236798
T001827,C04870,S04029,27-02-2024 21:03,917.95,8999265649
T001828,C01451,S00121,08-10-2025 03:45,885.85,4745222519
T001829,C04659,S02099,30-08-2024 14:27,975.1,8640036116
T001830,C01052,S04626,05-08-2025 18:00,89.2,4089043393
T001831,C03394,S01080,08-02-2025 23:38,727.46,5527263942
T001832,C01095,S04224,12-11-2024 13:54,1869.5,239292266
T001833,C01520,S01572,03-03-2024 00:31,1291.17,5861232860
T001834,C02358,S03298,11-01-2025 05:45,1082.2,2466641292
T001835,C00939,S01757,25-08-2025 06:03,740.81,7554735876
T001836,C00765,S01701,21-05-2024 02:43,1998.16,1352918106
T001837,C03514,S04745,22-10-2025 02:41,946.1,8293439410
T001838,C03021,S00959,08-09-2025 04:11,1796.25,5419526513
T001839,C02521,S00816,07-02-2024 21:54,1646.72,4411753141
T001840,C04378,S02076,17-10-2025 22:52,498.41,6963439708
T001841,C01783,S01913,16-03-2024 13:06,1744.81,1472185429
T001842,C03960,S01023,08-09-2025 05:48,1679.68,5714524899
T001843,C01903,S04145,09-07-2024 20:07,703.78,8367374878
T001844,C00932,S00993,14-05-2025 23:03,1072.42,740434792
T001845,C02990,S02481,16-10-2025 09:17,1038.15,7554810853
T001846,C01433,S02669,15-02-2025 15:29,609.27,8486534368
T001847,C02581,S02936,29-04-2024 02:55,158.54,554463462
T001848,C00996,S04430,12-04-2024 05:16,1656.9,4061577521
T001849,C03690,S02018,16-05-2025 02:01,846.53,8377372851
T001850,C01578,S04625,02-09-2024 16:10,1072.79,9310307583
T001851,C04451,S00001,07-10-2024 10:04,1362.34,3956484545
T001852,C00580,S04164,29-06-2025 07:02,1569.39,2837875886
T001853,C00831,S04044,21-07-2024 00:15,1359.31,9559834739
T001854,C03638,S03474,08-07-2025 09:36,851.84,9339406193
T001855,C00467,S00249,07-12-2023 15:37,1600.59,1426315204
T001856,C03426,S02825,08-11-2024 06:15,1203.46,2869466119
T001857,C03840,S04126,30-10-2024 01:21,1744.94,6544153507
T001858,C03531,S00765,22-02-2025 21:06,1051.52,9430248230
T001859,C04260,S02945,18-06-2024 14:11,1148.87,50853118
T001860,C04560,S04107,13-08-2025 13:27,1592.65,2281268221
T001861,C00345,S02309,13-12-2024 13:25,276.38,6819699165
T001862,C03900,S02539,19-09-2025 20:34,1217.23,220635853
T001863,C01660,S02189,27-05-2024 02:18,136.17,3946125524
T001864,C03118,S01748,19-04-2025 01:53,1655.84,5643956758
